id,conversation_id,created_at,date,time,timezone,user_id,username,name,place,tweet,mentions,urls,photos,replies_count,retweets_count,likes_count,hashtags,cashtags,link,retweet,quote_url,video,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest
1231159601946595329,1231159601946595329,1582366297000,2020-02-22,11:11:37,CET,4105269982,dan_grossi,Dan Larges,,'ngiorno. pic.twitter.com/gBMG2Fm6F5,[],[],['https://pbs.twimg.com/media/ERX1G5oXsAAYs01.jpg'],0,0,0,[],[],https://twitter.com/dan_grossi/status/1231159601946595329,False,,0,Pisa,,,,,,"[{'user_id': '4105269982', 'username': 'dan_grossi'}]",,,,
1231159593050497024,1231111971531116544,1582366295000,2020-02-22,11:11:35,CET,1135456747328552960,milioandrea,Andrea.Milio,,Non è una preoccupazione ma andrei a rinforzare ruoli dove siamo più carenti.,['claudiomasini7'],[],[],0,0,0,[],[],https://twitter.com/MilioAndrea/status/1231159593050497024,False,,0,Pisa,,,,,,"[{'user_id': '1135456747328552960', 'username': 'MilioAndrea'}, {'user_id': '544596535', 'username': 'ClaudioMasini7'}]",,,,
1231159553095602176,1231159553095602176,1582366285000,2020-02-22,11:11:25,CET,1226852941417590784,sgaghe_88,sgaghe,,"Europa: ""#Italia siete sempre ultimi in Europa in ogni classifica!""
ITALIA: Hold my #coronavirus and wacth this!""
#coronavirusitalia",[],[],[],0,0,0,"['#italia', '#coronavirus', '#coronavirusitalia']",[],https://twitter.com/sgaghe_88/status/1231159553095602176,False,,0,Pisa,,,,,,"[{'user_id': '1226852941417590784', 'username': 'sgaghe_88'}]",,,,
1231159541397630977,1231157056821960704,1582366283000,2020-02-22,11:11:23,CET,3411500339,stardustshower_,Venty-Wenty,,In ogni caso mi auguro con tutto il cuore che la situa migliori non solo per evitare che ci siano nuovi malati e morti ma anche per chi avrebbe preso già prenotazioni e biglietti e avrebbe voluto partecipare alla fiera...,['lastoray9'],[],[],0,0,1,[],[],https://twitter.com/stardustshower_/status/1231159541397630977,False,,0,Pisa,,,,,,"[{'user_id': '3411500339', 'username': 'stardustshower_'}, {'user_id': '993080713137319936', 'username': 'lastoray9'}]",,,,
1231159538008633344,1231159538008633344,1582366282000,2020-02-22,11:11:22,CET,966665398740553729,valerjmassimo,Malaguzzi Valerj Massimo,,Ricordi quando ti sei unito a Twitter? Io sì! #IlMioAnniversarioDiTwitter pic.twitter.com/uK4Vyo2pQH,[],[],['https://pbs.twimg.com/media/ERX1EVyWAAAEFHl.jpg'],0,0,0,['#ilmioanniversarioditwitter'],[],https://twitter.com/ValerjMassimo/status/1231159538008633344,False,,0,Pisa,,,,,,"[{'user_id': '966665398740553729', 'username': 'ValerjMassimo'}]",,,,
1231159335058919426,1230965268819648519,1582366233000,2020-02-22,11:10:33,CET,4105269982,dan_grossi,Dan Larges,,❤️❤️❤️,['0zen_'],[],[],0,0,0,[],[],https://twitter.com/dan_grossi/status/1231159335058919426,False,,0,Pisa,,,,,,"[{'user_id': '4105269982', 'username': 'dan_grossi'}, {'user_id': '744625538539585536', 'username': '0zen_'}]",,,,
1231159318453592064,1231159318453592064,1582366230000,2020-02-22,11:10:30,CET,1219313246609530880,davidemorelliz,davidemorelli,,"Bion sosteneva che tutti gli esseri umani, anche i più normali, hanno dei nuclei psicotici, nonostante cerchino di inibirli. Ognuno ha delle zone di ombra e anche i cosiddetti folli hanno dei periodi di lucidità. I veri creativi integrano lucidità e follia.",[],[],[],0,0,0,[],[],https://twitter.com/davidemorelliz/status/1231159318453592064,False,,0,Pisa,,,,,,"[{'user_id': '1219313246609530880', 'username': 'davidemorelliz'}]",,,,
1231159186119176193,1231157056821960704,1582366198000,2020-02-22,11:09:58,CET,3411500339,stardustshower_,Venty-Wenty,,Anche se non verrò a Cartoomics sono completamente d'accordo con te. Ogni ora vengono fuori nuovi contagi e sarebbe da irresponsabili fregarsene per andare a una fiera,['lastoray9'],[],[],0,0,0,[],[],https://twitter.com/stardustshower_/status/1231159186119176193,False,,0,Pisa,,,,,,"[{'user_id': '3411500339', 'username': 'stardustshower_'}, {'user_id': '993080713137319936', 'username': 'lastoray9'}]",,,,
1231158981160206336,1230968229465645057,1582366149000,2020-02-22,11:09:09,CET,48808957,gianluca_biondo,{gianluca:'Diodato'},, pic.twitter.com/gw0iW7P1yi,"['awberycharlotte', 'ladygaga']",[],[],0,0,0,[],[],https://twitter.com/gianluca_biondo/status/1231158981160206336,False,,1,Pisa,,,,,,"[{'user_id': '48808957', 'username': 'gianluca_biondo'}, {'user_id': '1230591204087259139', 'username': 'AwberyCharlotte'}, {'user_id': '14230524', 'username': 'ladygaga'}]",,,,
1231158802751328257,1231158802751328257,1582366107000,2020-02-22,11:08:27,CET,390355588,albertoscevola,Alberto Scevola,,DAI CAZZO LARAAAAAAA ❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️,[],[],[],0,0,0,[],[],https://twitter.com/AlbertoScevola/status/1231158802751328257,False,,0,Pisa,,,,,,"[{'user_id': '390355588', 'username': 'AlbertoScevola'}]",,,,
1231158782513893377,1230826189767499782,1582366102000,2020-02-22,11:08:22,CET,3411500339,stardustshower_,Venty-Wenty,,Be careful pls 😭😭😭,['shu_from_mars'],[],[],1,0,0,[],[],https://twitter.com/stardustshower_/status/1231158782513893377,False,,0,Pisa,,,,,,"[{'user_id': '3411500339', 'username': 'stardustshower_'}, {'user_id': '322555700', 'username': 'Shu_From_Mars'}]",,,,
1231158751887069184,1231158751887069184,1582366094000,2020-02-22,11:08:14,CET,454752681,milli_parquet,Milli Parquet,,"STOCK ROVERE PREFINITO AFFUMICATO A € 38,00/mq + IVA
MILLI MASSIMO 3397776045
MILLI MICHAEL  3203296043
OPPURE VISITATE IL NOSTRO SITO.
 http://www.milliparquet.it 
#rovere #rovereaffumicato #milli #millimassimoparquet #rovereprefinito #parquet #home #abitare #wood #mostra pic.twitter.com/hdrmd39DFV",[],['http://www.milliparquet.it'],['https://pbs.twimg.com/media/ERX0SWHXYAAGSVU.jpg'],0,0,0,"['#rovere', '#rovereaffumicato', '#milli', '#millimassimoparquet', '#rovereprefinito', '#parquet', '#home', '#abitare', '#wood', '#mostra']",[],https://twitter.com/Milli_Parquet/status/1231158751887069184,False,,0,Pisa,,,,,,"[{'user_id': '454752681', 'username': 'Milli_Parquet'}]",,,,
1231158699298828289,1231158699298828289,1582366082000,2020-02-22,11:08:02,CET,82597725,noitv,NoiTv,,Pulizia a tappeto sul territorio comunale rimossi rifiuti abbandonati -  http://www.noitv.it/2020/02/pulizia-a-tappeto-sul-territorio-comunale-rimossi-rifiuti-abbandonati-313165/ … pic.twitter.com/7cFyv5ySPf,[],['http://www.noitv.it/2020/02/pulizia-a-tappeto-sul-territorio-comunale-rimossi-rifiuti-abbandonati-313165/'],['https://pbs.twimg.com/media/ERX0T9vXYAAczcq.jpg'],0,0,0,[],[],https://twitter.com/NoiTv/status/1231158699298828289,False,,0,Pisa,,,,,,"[{'user_id': '82597725', 'username': 'NoiTv'}]",,,,
1231158664347688960,1231158664347688960,1582366074000,2020-02-22,11:07:54,CET,38904156,valterb,Valter Ballantini,,Probabilmente non avremmo potuto fermare l'arrivo del nuovo coronavirus in Italia. Che fare ora?  https://www.wired.it/scienza/medicina/2020/02/22/coronavirus-italia-limitare-diffusione/ … via @wireditalia,['wireditalia'],['https://www.wired.it/scienza/medicina/2020/02/22/coronavirus-italia-limitare-diffusione/'],[],0,0,0,[],[],https://twitter.com/valterb/status/1231158664347688960,False,,0,Pisa,,,,,,"[{'user_id': '38904156', 'username': 'valterb'}, {'user_id': '119711344', 'username': 'wireditalia'}]",,,,
1231158578947514368,1231158578947514368,1582366053000,2020-02-22,11:07:33,CET,117363440,ricci_davide77,Davide,,"#UltimOra
@Adnkronos: La donna deceduta in #Lombardia era già ricoverata in ospedale con sintomi di #coronavirus, l'esito del test del tampone sarebbe arrivato dopo il decesso.

#COVID19 #Veneto #coronavirusitalIa",['adnkronos'],[],[],0,0,0,"['#ultimora', '#lombardia', '#coronavirus', '#covid19', '#veneto', '#coronavirusitalia']",[],https://twitter.com/ricci_davide77/status/1231158578947514368,False,,0,Pisa,,,,,,"[{'user_id': '117363440', 'username': 'ricci_davide77'}, {'user_id': '25676606', 'username': 'Adnkronos'}]",,,,
1231158549146939392,1231158549146939392,1582366046000,2020-02-22,11:07:26,CET,847226361655603202,gaviastore,Gaviastore,,GaviaStore Stampe e Quadri di altissima qualità - Amore 3 - con Cornice 70x50...  https://www.amazon.it/dp/B0833J8S88/ref=cm_sw_r_tw_dp_U_x_z1puEbH50E540 … di @amazon,['amazon'],['https://www.amazon.it/dp/B0833J8S88/ref=cm_sw_r_tw_dp_U_x_z1puEbH50E540'],[],0,0,0,[],[],https://twitter.com/gaviastore/status/1231158549146939392,False,,0,Pisa,,,,,,"[{'user_id': '847226361655603202', 'username': 'gaviastore'}, {'user_id': '20793816', 'username': 'amazon'}]",,,,
1231158512581062659,1231158512581062659,1582366037000,2020-02-22,11:07:17,CET,883260824546148352,ern_reconnet,ERN ReCONNET,,"""#RareDiseases and #EuropeanReferenceNetworks"" meeting at Pisa: Giuseppe Turchetti @ScuolaSantAnna and @carlo_milli AOUP on #RarERNPath and ERN integration on #Healthcare systems #goodpractices #RareDiseaseDay #rarediseases #ShareCareCure #RareDiseaseDay2020 #RDD2020 pic.twitter.com/uVomCXt3hJ","['scuolasantanna', 'carlo_milli']",[],['https://pbs.twimg.com/media/ERX0I1HXkAAU4t8.jpg'],0,1,2,"['#rarediseases', '#europeanreferencenetworks', '#rarernpath', '#healthcare', '#goodpractices', '#rarediseaseday', '#rarediseases', '#sharecarecure', '#rarediseaseday2020', '#rdd2020']",[],https://twitter.com/ern_reconnet/status/1231158512581062659,False,,0,Pisa,,,,,,"[{'user_id': '883260824546148352', 'username': 'ern_reconnet'}, {'user_id': '871360423', 'username': 'ScuolaSantAnna'}, {'user_id': '393478453', 'username': 'carlo_milli'}]",,,,
1231158430972497920,1231158430972497920,1582366018000,2020-02-22,11:06:58,CET,847226361655603202,gaviastore,Gaviastore,,Stampe e quadri di altissima qualità - La Donna Violino - con cornice 100x70 ...  https://www.amazon.it/dp/B07VKCD193/ref=cm_sw_r_tw_dp_U_x_90puEb54ZMY6P … di @amazon,['amazon'],['https://www.amazon.it/dp/B07VKCD193/ref=cm_sw_r_tw_dp_U_x_90puEb54ZMY6P'],[],0,0,0,[],[],https://twitter.com/gaviastore/status/1231158430972497920,False,,0,Pisa,,,,,,"[{'user_id': '847226361655603202', 'username': 'gaviastore'}, {'user_id': '20793816', 'username': 'amazon'}]",,,,
1231158363762941952,1231158363762941952,1582366002000,2020-02-22,11:06:42,CET,847226361655603202,gaviastore,Gaviastore,,GaviaStore Stampe e Quadri di altissima qualità - Astratto 3 - con Cornice 70...  https://www.amazon.it/dp/B081DC9TBR/ref=cm_sw_r_tw_dp_U_x_T0puEb01MGDDD … di @amazon,['amazon'],['https://www.amazon.it/dp/B081DC9TBR/ref=cm_sw_r_tw_dp_U_x_T0puEb01MGDDD'],[],0,0,0,[],[],https://twitter.com/gaviastore/status/1231158363762941952,False,,0,Pisa,,,,,,"[{'user_id': '847226361655603202', 'username': 'gaviastore'}, {'user_id': '20793816', 'username': 'amazon'}]",,,,
1231158296771538944,1231155276532895744,1582365986000,2020-02-22,11:06:26,CET,1178057831699898368,_fradelpunta,Fra🍀❤️🖤,,Sta minchiata anche dopo l’intervista di stamani,"['86_longo', 'cmdotcom']",[],[],0,0,0,[],[],https://twitter.com/_Fradelpunta/status/1231158296771538944,False,,0,Pisa,,,,,,"[{'user_id': '1178057831699898368', 'username': '_Fradelpunta'}, {'user_id': '1418821736', 'username': '86_longo'}, {'user_id': '34239016', 'username': 'cmdotcom'}]",,,,
1231158277561602049,1230989958720184320,1582365981000,2020-02-22,11:06:21,CET,48808957,gianluca_biondo,{gianluca:'Diodato'},,Trattandosi di una influenza le solite regole per evitare di beccarsela. Poi penso vada a culo cmq. Chi ha un sistema immunitario più debole o soffre di malattie cardio respiratorie rischia di più. Gli altri devono sperare di scamparla in attesa di un vaccino. No antibiotici. pic.twitter.com/xFvTkxoYVv,['annalisalupo'],[],['https://pbs.twimg.com/media/ERXz7IiWsAA23Z5.jpg'],0,0,0,[],[],https://twitter.com/gianluca_biondo/status/1231158277561602049,False,,0,Pisa,,,,,,"[{'user_id': '48808957', 'username': 'gianluca_biondo'}, {'user_id': '53988804', 'username': 'annalisalupo'}]",,,,
1231158201032282114,1230880427914780673,1582365963000,2020-02-22,11:06:03,CET,815569162080780288,denisedelpi,Cosìésemipare ⚜ 🎼 💜,,Ma lei chi è?,['marioadinolfi'],[],[],0,0,0,[],[],https://twitter.com/denisedelpi/status/1231158201032282114,False,,0,Pisa,,,,,,"[{'user_id': '815569162080780288', 'username': 'denisedelpi'}, {'user_id': '14942383', 'username': 'marioadinolfi'}]",,,,
1231158158896377856,1231158158896377856,1582365953000,2020-02-22,11:05:53,CET,97248379,lucarelli_99,Olcay,,"Tayfur son maç sağ bek olarak çok iyiydi, açıkta yapabilecekleri çok sınırlı, olmuyor maalesef. Bu sezon 5 maç oynayan Cüneyt Köz ile birlikte o bölgede işimiz zor gibi. Çok eksik var ve İsmail Çokçalış'ın son performansından sonra hocaya hak veriyorum. https://twitter.com/BursasporSk/status/1231157246362636289 …",[],['https://twitter.com/BursasporSk/status/1231157246362636289'],[],0,0,0,[],[],https://twitter.com/lucarelli_99/status/1231158158896377856,False,https://twitter.com/BursasporSk/status/1231157246362636289,0,Pisa,,,,,,"[{'user_id': '97248379', 'username': 'lucarelli_99'}]",,,,
1231158047034281984,1231158047034281984,1582365926000,2020-02-22,11:05:26,CET,847226361655603202,gaviastore,Gaviastore,,GaviaStore Stampe e Quadri di altissima qualità - Astratto 2 - con Cornice 70...  https://www.amazon.it/dp/B081D9LP9M/ref=cm_sw_r_tw_dp_U_x_yZpuEb5YJ7EZC … di @amazon,['amazon'],['https://www.amazon.it/dp/B081D9LP9M/ref=cm_sw_r_tw_dp_U_x_yZpuEb5YJ7EZC'],[],0,0,0,[],[],https://twitter.com/gaviastore/status/1231158047034281984,False,,0,Pisa,,,,,,"[{'user_id': '847226361655603202', 'username': 'gaviastore'}, {'user_id': '20793816', 'username': 'amazon'}]",,,,
1231157988800581633,1230948494585802752,1582365912000,2020-02-22,11:05:12,CET,241621221,lamponero,Marco Lugo 🇮🇹,,"Burioni è un esperto ed è per la quarantena per TUTTI quelli che provengono da zone potenzialmente infette. Chiaramente in queste zone rientrano tutti i paesi che non hanno attuato alcun blocco come la Nigeria, Etiopia, Sudan etc.",['antoniaatravagl'],[],[],1,0,0,[],[],https://twitter.com/LampoNero/status/1231157988800581633,False,,0,Pisa,,,,,,"[{'user_id': '241621221', 'username': 'LampoNero'}, {'user_id': '819314001138040833', 'username': 'AntoniaAtravagl'}]",,,,
1231157946538766336,1231157946538766336,1582365902000,2020-02-22,11:05:02,CET,82597725,noitv,NoiTv,,"Regionali 2020, domenica Eugenio Giani è a Palazzo Ducale -  http://www.noitv.it/2020/02/regionali-2020-domenica-eugenio-giani-e-a-palazzo-ducale-313184/ … pic.twitter.com/wVVKB6g47H",[],['http://www.noitv.it/2020/02/regionali-2020-domenica-eugenio-giani-e-a-palazzo-ducale-313184/'],['https://pbs.twimg.com/media/ERXzoKaXYAEwvyU.jpg'],0,0,0,[],[],https://twitter.com/NoiTv/status/1231157946538766336,False,,0,Pisa,,,,,,"[{'user_id': '82597725', 'username': 'NoiTv'}]",,,,
1231157926699708416,1230922534251614208,1582365898000,2020-02-22,11:04:58,CET,1368147186,marcoswede,Swede Vota NO 🇮🇹🇪🇺🌍 #ItaliaViva #facciamorete,,"Non è fuori, ti vuole bene.
Tu gira come ti pare, poi glieli restituisci in forma di un megaregalo che sai che le piace.
La mia è anziana, e non mi riconosce nemmeno...
Anche apprensiva, la rivorrei indietro.","['bianca_cappa', 'randallflagg71']",[],[],0,0,3,[],[],https://twitter.com/MarcoSwede/status/1231157926699708416,False,,0,Pisa,,,,,,"[{'user_id': '1368147186', 'username': 'MarcoSwede'}, {'user_id': '1196172197833912325', 'username': 'bianca_cappa'}, {'user_id': '2241317641', 'username': 'RandallFlagg71'}]",,,,
1231157798312038401,1230906793330651136,1582365867000,2020-02-22,11:04:27,CET,1092827846110793734,annineddra,Anna,,"Virus, non batterio!","['_spacejay___', 'danielavec5']",[],[],0,0,1,[],[],https://twitter.com/annineddra/status/1231157798312038401,False,,0,Pisa,,,,,,"[{'user_id': '1092827846110793734', 'username': 'annineddra'}, {'user_id': '758729575085899776', 'username': '_SpaceJay___'}, {'user_id': '1114594578059988998', 'username': 'DanielaVec5'}]",,,,
1231157689683714048,1231157689683714048,1582365841000,2020-02-22,11:04:01,CET,117363440,ricci_davide77,Davide,,"GLI ULTIMI AGGIORNAMENTI:

#coronavirusitalIa #Lombardia #COVID19 #Veneto https://www.iltempo.it/cronache/2020/02/22/news/coronavirus-donna-morta-lombardia-contagi-1284289/ …",[],['https://www.iltempo.it/cronache/2020/02/22/news/coronavirus-donna-morta-lombardia-contagi-1284289/'],[],0,1,0,"['#coronavirusitalia', '#lombardia', '#covid19', '#veneto']",[],https://twitter.com/ricci_davide77/status/1231157689683714048,False,,0,Pisa,,,,,,"[{'user_id': '117363440', 'username': 'ricci_davide77'}]",,,,
1231157648608911361,1231157648608911361,1582365831000,2020-02-22,11:03:51,CET,488759938,marco_magurno,Marco Magurno,,Daje. https://twitter.com/RadioMariaITA/status/1230871799925268481 …,[],['https://twitter.com/RadioMariaITA/status/1230871799925268481'],[],0,0,0,[],[],https://twitter.com/marco_magurno/status/1231157648608911361,False,https://twitter.com/RadioMariaITA/status/1230871799925268481,0,Pisa,,,,,,"[{'user_id': '488759938', 'username': 'marco_magurno'}]",,,,
1231157587665653760,1231154886416441344,1582365817000,2020-02-22,11:03:37,CET,6040072,sacherfire,Andrea Chiellini 🇪🇺🇮🇹,,Addenta un pasticciotto con fare maschio!,['m4xi3rrant'],[],[],0,0,1,[],[],https://twitter.com/sacherfire/status/1231157587665653760,False,,0,Pisa,,,,,,"[{'user_id': '6040072', 'username': 'sacherfire'}, {'user_id': '1011705998', 'username': 'M4xi3rrant'}]",,,,
1231157520657453056,1230587810547163137,1582365801000,2020-02-22,11:03:21,CET,1286628300,ilbue63,Franco Ligabue 🌈,,ah ecco già pensavo che aveste lasciato a digiuno la mamma,['utherpe'],[],[],0,0,0,[],[],https://twitter.com/ilbue63/status/1231157520657453056,False,,0,Pisa,,,,,,"[{'user_id': '1286628300', 'username': 'ilbue63'}, {'user_id': '1030038817087152128', 'username': 'UtherPe'}]",,,,
1231157455360577542,1231134798774784003,1582365785000,2020-02-22,11:03:05,CET,488759938,marco_magurno,Marco Magurno,,"Però, dai. Proprio ora che avevo cominciato con il running. Tutta fatica sprecata?",['giannigipi'],[],[],0,0,0,[],[],https://twitter.com/marco_magurno/status/1231157455360577542,False,,0,Pisa,,,,,,"[{'user_id': '488759938', 'username': 'marco_magurno'}, {'user_id': '253012857', 'username': 'giannigipi'}]",,,,
1231157311164571648,1231157311164571648,1582365751000,2020-02-22,11:02:31,CET,745182524092071936,midshipman_lace,leiss loves l*o ⚜「歌おう、おまえ。」@CRAZY:B RUINED ME 🔥,, https://twitter.com/katsuki_cos/status/1230874989068537857 … pic.twitter.com/sugpGBZiuX,[],['https://twitter.com/katsuki_cos/status/1230874989068537857'],['https://pbs.twimg.com/media/ERXzDKjX0AEFWiJ.jpg'],0,0,0,[],[],https://twitter.com/midshipman_lace/status/1231157311164571648,False,,0,Pisa,,,,,,"[{'user_id': '745182524092071936', 'username': 'midshipman_lace'}]",,,,
1231157203027070976,1230906793330651136,1582365725000,2020-02-22,11:02:05,CET,1092827846110793734,annineddra,Anna,,"Io penso che il problema sia comunicativo. Vanno fatte più pubblicità, non solo contro il razzismo, su come comportarsi e invece sentiamo solo politici e medici, dire cose discordanti, c'è la caccia al colpevole quando l'unico problema adesso è capire come evitare la propagazione","['_dead1849', 'judasren', '_spacejay___']",[],[],0,0,1,[],[],https://twitter.com/annineddra/status/1231157203027070976,False,,0,Pisa,,,,,,"[{'user_id': '1092827846110793734', 'username': 'annineddra'}, {'user_id': '3153653631', 'username': '_Dead1849'}, {'user_id': '45468083', 'username': 'judasren'}, {'user_id': '758729575085899776', 'username': '_SpaceJay___'}]",,,,
1231157127231791104,1231157127231791104,1582365707000,2020-02-22,11:01:47,CET,107730254,bnolli,Beatrice Nolli,,My Tweeted Times  http://tweetedtimes.com/bnolli?s=rgp ,[],['http://tweetedtimes.com/bnolli?s=rgp'],[],0,0,0,[],[],https://twitter.com/bnolli/status/1231157127231791104,False,,0,Pisa,,,,,,"[{'user_id': '107730254', 'username': 'bnolli'}]",,,,
1231157089336164352,1231157089336164352,1582365698000,2020-02-22,11:01:38,CET,107730254,bnolli,Beatrice Nolli,,franzrusso on Tweeted Times  http://tweetedtimes.com/franzrusso?s=rgp …,[],['http://tweetedtimes.com/franzrusso?s=rgp'],[],0,0,0,[],[],https://twitter.com/bnolli/status/1231157089336164352,False,,0,Pisa,,,,,,"[{'user_id': '107730254', 'username': 'bnolli'}]",,,,
1231157016971948032,1230929442387693571,1582365681000,2020-02-22,11:01:21,CET,94430014,pippomec,IrGenioDelleLampados,,Esatto..e l'aggiornamento del 22.02 è molto rassicurante: tutti gli infettati sono guariti o in via di guarigione...,"['mariac08220254', 'paziram', 'hereitsvale']",[],[],0,0,1,[],[],https://twitter.com/pippomec/status/1231157016971948032,False,,0,Pisa,,,,,,"[{'user_id': '94430014', 'username': 'pippomec'}, {'user_id': '999420978529755136', 'username': 'MariaC08220254'}, {'user_id': '2998484583', 'username': 'Paziram'}, {'user_id': '74205954', 'username': 'hereitsvale'}]",,,,
1231156865633071105,1231000728682061824,1582365645000,2020-02-22,11:00:45,CET,48808957,gianluca_biondo,{gianluca:'Diodato'},,"Sai quanti calabresi (me compreso), siciliani, pugliesi, sardi e lucani al nord per lavoro hanno abbandonato famiglie, case, mare, monti ed una vita sana per lavorare al nord in città inquinate solo perchè giù lavoro non c'è? Il 90% tornerebbe di corsa alle stesse condizioni.",['annalisalupo'],[],[],0,0,0,[],[],https://twitter.com/gianluca_biondo/status/1231156865633071105,False,,0,Pisa,,,,,,"[{'user_id': '48808957', 'username': 'gianluca_biondo'}, {'user_id': '53988804', 'username': 'annalisalupo'}]",,,,
